content_item_id,subject_key,item_type,has_topic_label,has_canonical_answer_1,has_prior_model_run,has_author_prose,criteria_count
4f43f68d-b4b3-420b-b1a3-2800823ead6f,ap-statistics,mcq,false,false,false,false,0
ac0f6ad6-20a2-4de6-9d29-56f2eee9392a,ap-statistics,mcq,false,false,true,true,0
590cd7ea-cd9a-4a5e-832f-7a00c3f1b8e6,ap-statistics,mcq,false,false,true,true,0
e4f2d003-4353-4a80-9b53-08f3a8d06ab1,ap-statistics,mcq,false,false,true,true,0
6c2e8617-66ed-484a-9fe2-d1bf33a0b5d5,ap-statistics,mcq,false,false,true,true,0
61b590c1-2e52-4bc6-ad7e-399de26f0670,ap-statistics,mcq,false,false,true,true,0
de9b4998-3e88-45ef-aeda-9a238571ebbb,ap-statistics,mcq,false,false,true,true,0
9c06fe8a-ef4e-4ba7-9f78-26a08ade67d1,ap-statistics,mcq,false,false,true,true,0
33ee0e0e-4cb3-431e-bf76-f4f622c2e6ab,ap-statistics,mcq,false,false,true,true,0
ac4b7d87-2e8d-4d69-ba25-fd764e6b497f,ap-statistics,mcq,false,false,true,true,0
acce1443-26d8-463a-91df-414604d7036c,ap-statistics,mcq,false,false,true,true,0
291e1dc4-ce1d-45c9-9a3d-ed206fb5397c,ap-statistics,mcq,false,false,true,true,0
4da611b4-f14f-4478-8a40-2ed9744477c4,ap-statistics,mcq,false,false,true,true,0
e5d16b42-7b57-440b-b3a4-c044bd8c773c,ap-statistics,mcq,false,false,true,true,0
8d27f7fd-b55c-4931-a2e5-2ac4c9f4daed,ap-statistics,mcq,false,false,true,true,0
65238ef6-b008-4543-a3cb-018a6b7c8451,ap-statistics,mcq,false,false,true,true,0
82f24da9-556c-4266-b163-ba2147e558db,ap-statistics,mcq,false,false,true,true,0
4fe5bc8e-8efc-4ac2-8ef2-d235c2321941,ap-statistics,mcq,false,false,true,true,0
5692c37e-d47e-4d0d-8163-6cf2321aff90,ap-statistics,mcq,false,false,true,true,0
2ad32dd5-dee0-48f1-a624-a2b57e127d74,ap-statistics,mcq,false,false,true,true,0
37267cf0-b493-4d79-8991-9716023331c8,ap-statistics,mcq,false,false,true,true,0
6911479d-3b9f-48ae-bd28-f28f775ba509,ap-statistics,mcq,false,false,true,true,0
347b8d6e-259e-4ba5-a2c7-19911381cf51,ap-statistics,mcq,false,false,true,true,0
6f807db9-169e-4ee4-be80-c4a87658a003,ap-statistics,mcq,false,false,true,true,0
fe0b6b43-ebfa-413e-b762-878e5b9713a5,ap-statistics,mcq,false,false,true,true,0
18ae04f7-9b87-4ff6-969f-21aefc78c42c,ap-statistics,mcq,false,false,true,true,0
14499662-732a-400a-8b05-644cc91b3d93,ap-statistics,mcq,false,false,true,true,0
35f102c0-6006-430e-976a-716915fc017a,ap-statistics,mcq,false,false,true,true,0
997bc646-fe66-4c6c-b66f-d5244d3e97cf,ap-statistics,mcq,false,false,true,true,0
bb6e2770-4f62-4701-9432-9d0410fdfcfa,ap-statistics,mcq,false,false,true,true,0
6f8c5dd3-3aca-4cc3-a5fc-26583442abc8,ap-statistics,mcq,false,false,true,true,0
40479152-0fbe-4c34-a845-d6978fb2a37c,ap-statistics,mcq,false,false,true,true,0
88730e3f-91f9-4115-89df-7fe2a405d683,ap-statistics,mcq,false,false,true,true,0
d95ab036-87a0-47ee-ba6e-7433b9dd8f5b,ap-statistics,mcq,false,false,true,true,0
3d4c14b4-84d0-4302-ba3d-8b9441b8c869,ap-statistics,mcq,false,false,true,true,0
6ea124bf-3dee-40cb-8352-f35595e0c4f8,ap-statistics,mcq,false,false,true,true,0
e693fbc2-e0ff-410d-9552-c2ad9e3ebd67,ap-statistics,mcq,false,false,true,true,0
8f418ec5-bb6f-4b5b-879c-72ea36d72bdf,ap-statistics,mcq,false,false,true,true,0
3473d939-a4ff-42f7-b40e-a5dd192c28ab,ap-statistics,mcq,false,false,true,true,0
be65ce51-7d96-412e-91ee-74f468c4181f,ap-statistics,mcq,false,false,true,true,0
771a639a-1537-48bc-9807-f91675e701f2,ap-statistics,mcq,false,false,true,true,0
3213356f-9a3e-47df-a521-f5d442875abf,ap-statistics,mcq,false,false,true,true,0
3e4742b1-67fe-4389-ab41-463a4681e0b4,ap-statistics,mcq,false,false,true,true,0
c62d4174-b221-427d-82e3-d3a2b3ce7dd4,ap-statistics,mcq,false,false,true,true,0
59b1077a-1584-47bc-a529-a9d06afa4c2b,ap-statistics,mcq,false,false,true,true,0
0e960a55-55c5-48d2-a135-2e35b13b258e,ap-statistics,mcq,false,false,true,true,0
be4c4fcd-bd1c-4124-90cb-5b4b52c2f7e5,ap-statistics,mcq,false,false,true,true,0
7c24861b-c7bf-490f-87dd-715a51560c7a,ap-statistics,mcq,false,false,true,true,0
a69b9346-785c-45df-9f29-a6354052e402,ap-statistics,mcq,false,false,true,true,0
3c9929da-fef6-434a-8512-6d857f40c610,ap-statistics,mcq,false,false,true,true,0
a3d44672-c6f9-47c9-a716-47e2dc30be30,ap-statistics,mcq,false,false,true,true,0
423d231a-f0a2-4478-86ac-917bd38ddf91,ap-statistics,mcq,false,false,true,true,0
1ef0193f-85d8-4769-b7cc-f30ef5d493b1,ap-statistics,mcq,false,false,true,true,0
26523b4e-c77f-4ba9-a592-74386841c208,ap-statistics,mcq,false,false,true,true,0
05e76206-dbf6-494f-81cb-a055bc6a3de7,ap-statistics,mcq,false,false,true,true,0
22a1b712-6ab0-4c5a-a3b2-2b3b4e248f41,ap-statistics,mcq,false,false,true,true,0
b33465a7-0f9a-4adc-91e2-1dfa175842eb,ap-statistics,mcq,false,false,true,true,0
38c5be36-fd77-47be-b061-2f9e4d28fc75,ap-statistics,mcq,false,false,true,true,0
e49b8e85-2737-4664-8846-abc96d89a8c5,ap-statistics,mcq,false,false,true,true,0
2cb12761-b0a8-421b-ab3f-8e66d36218b9,ap-statistics,mcq,false,false,true,true,0
46f9669d-56fa-402c-9871-ef5b92646445,ap-statistics,mcq,false,false,true,true,0
80573ffb-e9b5-4507-b530-4b22e742e4e5,ap-statistics,mcq,false,false,true,true,0
b5e36781-5f96-4734-a896-52e7d98ef57b,ap-statistics,mcq,false,false,true,true,0
99eb17f3-cd99-40b3-9af4-465eb5193b11,ap-statistics,mcq,false,false,true,true,0
ecbf39b7-05c2-4632-9a78-126502a2fbc3,ap-statistics,mcq,false,false,true,true,0
e695f3ac-4910-47fc-b811-623bbebc730f,ap-statistics,mcq,false,false,true,true,0
fc7633e2-9b9e-4335-806e-199a64747862,ap-statistics,mcq,false,false,true,true,0
98d10d3a-7eea-481a-854f-7daf0cb997d1,ap-statistics,mcq,false,false,true,true,0
18565f1d-4de3-4e88-9a41-92ed9c84c0fe,ap-statistics,mcq,false,false,true,true,0
0bf79bc4-d0ac-4066-95f6-faaf20382b79,ap-statistics,mcq,false,false,true,true,0
e05caae8-c128-498d-ac50-99f7080be477,ap-statistics,mcq,false,false,true,true,0
bc8bf77c-c3a7-4d91-9862-642eb57d2eb4,ap-statistics,mcq,false,false,true,true,0
1a9fd885-25de-419b-839f-197ca2a9e38d,ap-statistics,mcq,false,false,true,true,0
e518aac2-44b7-40ee-aac3-44ad595193e2,ap-statistics,mcq,false,false,true,true,0
82889042-3bc1-486c-8200-b972410522d6,ap-statistics,mcq,false,false,true,true,0
bd79d09f-1998-45e2-a30a-376c213181df,ap-statistics,mcq,false,false,true,true,0
5aa1ff51-39b1-4ac3-a648-e047574385a3,ap-statistics,mcq,false,false,true,true,0
303cedc1-1c82-4c56-b07b-5661a50cefae,ap-statistics,mcq,false,false,true,true,0
2b68aac7-70cd-4677-9bc0-bf3e71f52bf6,ap-statistics,mcq,false,false,true,true,0
0438c3a5-9016-43e3-9456-0d31907d9868,ap-statistics,mcq,false,false,true,true,0
615ee310-cb1f-47c9-8542-fb968ca51152,ap-statistics,mcq,false,false,true,true,0
4a0cde69-239f-4f41-b3db-b99b50a364af,ap-statistics,mcq,false,false,true,true,0
01987033-09b6-46aa-951e-11eec09f5125,ap-statistics,mcq,false,false,true,true,0
33e696fb-715b-4022-8030-82c642778129,ap-statistics,mcq,false,false,true,true,0
61091d9a-d9e8-4f37-8f5e-c14c49e9acf8,ap-statistics,mcq,false,false,true,true,0
bd5793b6-8c65-4dee-9eda-72a9d6c4a171,ap-statistics,mcq,false,false,true,true,0
c4871d3c-0cdb-46fe-b952-0abd6541d3c4,ap-statistics,mcq,false,false,true,true,0
2f698870-8d90-4a91-a225-cd7ad743d388,ap-statistics,mcq,false,false,true,true,0
03b89bc0-d6e3-4440-abd8-a8b5d851a1cd,ap-statistics,mcq,false,false,true,true,0
98ac4d52-1957-4d57-8f72-a4bbc43a0066,ap-statistics,mcq,false,false,true,true,0
1417fc9f-9177-4044-b44c-d6bbc62e2115,ap-statistics,mcq,false,false,true,true,0
9e1afc88-21ee-4402-8a8f-ca780c570dea,ap-statistics,mcq,false,false,true,true,0
adab9369-6c97-42b9-bd09-b8bd7300d769,ap-statistics,mcq,false,false,true,true,0
57a5f652-1c4a-492a-b292-9f6a2e58ceba,ap-statistics,mcq,false,false,true,true,0
5db92eef-32b8-4e9a-a996-8b5c6b0c91b7,ap-statistics,mcq,false,false,true,true,0
87db6ac3-aaea-4aa8-9afa-6fef36623109,ap-statistics,mcq,false,false,true,true,0
bd64b690-cb9c-462b-95f5-c06dbff2cb51,ap-statistics,mcq,false,false,true,true,0
5f138fc9-756f-4101-9481-35ec982fbb99,ap-statistics,mcq,false,false,true,true,0
1c732cb6-7ff1-4705-9b1b-599341b3e993,ap-statistics,mcq,false,false,true,true,0
e839c580-0946-4974-9b1a-6cbb4f7cd16f,ap-statistics,mcq,false,false,true,true,0
7f1f09c3-1604-404d-a2e1-98049a614123,ap-statistics,mcq,false,false,true,true,0
af13f295-b633-4f76-b702-a4abf6d535e3,ap-statistics,mcq,false,false,true,true,0
b8c56de7-c28f-4eb2-86d4-96d9a9186400,biology,frq,false,true,true,true,4
905df3c1-d797-456c-8caf-cfdb3721b29e,biology,frq,false,true,true,true,4
786c5b62-f352-4077-91bf-b2a788c152c0,biology,frq,false,true,true,true,4
5dca442d-b798-4ce8-9b1a-03ccfaf7aecc,biology,frq,false,true,true,true,6
a1101c5f-7dfa-4899-b766-c8bdf3d1e366,biology,frq,false,true,true,true,4
ccf9a896-ab8f-48b6-9f19-10c043ab14af,biology,frq,false,true,true,true,4
beb10310-b7f6-45fe-922c-b2586ac07677,biology,frq,false,true,true,true,4
4a84a371-50b8-47a1-8089-16ead0b41331,biology,frq,false,true,true,true,4
3f243cab-1291-4bac-8b7a-17ca56aad92c,biology,frq,false,true,true,true,4
f420df2b-d478-4795-b646-0f4a13a04b59,biology,frq,false,true,true,true,4
65bd0d29-e854-416e-bd1c-3b5c966de99c,biology,frq,false,true,true,true,4
0880b181-fd70-4b8e-8659-48aeac65fff0,biology,frq,false,true,true,true,4
6ee01c8f-000f-402c-b224-ada511355345,biology,frq,false,true,true,true,4
490a27e7-d446-4ee0-bb76-fda55d29f5d1,biology,frq,false,true,true,true,4
7e403aba-b29d-4d6f-9cc5-33cff23c2597,biology,frq,false,true,true,true,4
a0fa8005-6513-4521-8e4a-0581ac81cd7e,biology,frq,false,true,true,true,4
eeda718e-35ea-4282-884d-a235e76acd6f,biology,frq,false,true,true,false,2
ec8e7408-1f8a-44d9-9dbb-dd89eb8122b1,biology,frq,false,true,true,false,2
f07ecf14-7cfd-423a-80d1-f83d05d34ccb,biology,frq,false,true,true,false,2
0cb84009-f7a4-4315-975c-34a7fbf06e2b,biology,frq,false,true,true,false,4
15578bad-7da4-4a51-abde-595f5f9601d7,biology,frq,false,true,true,false,4
317c8f23-e810-4163-8f5f-f8ea0036c742,biology,frq,false,true,true,false,4
b4249345-5510-4c46-b072-a1ea8219baa4,biology,frq,false,true,true,false,4
5924211d-ad3e-43cf-9574-f3d900b4f647,biology,frq,false,true,true,false,4
5055732c-6852-4429-8d71-57836d8c5226,biology,frq,false,true,true,false,4
c1e627a9-49f0-4265-96fd-08cdf7169343,biology,frq,false,true,true,false,4
c0d0ec3a-8b19-4ad4-b211-3a7083408b38,biology,frq,false,true,false,false,4
b76a09ff-aecf-4e87-a17b-5b04285a08e7,biology,frq,false,true,false,false,4
a3b95a8c-b537-4f07-aab6-5e3a606d930b,biology,frq,false,true,false,false,4
561eb0a2-a904-41dc-baee-b1b46f057dee,biology,frq,false,true,false,false,4
a7fe6aa6-8d05-4db0-a6bf-b057f549a1ac,biology,frq,false,true,false,false,4
ea4f4f45-60ef-44c9-828b-dbf61892eff7,biology,frq,false,true,false,false,2
ee3aa8b2-c996-4f32-aad4-27cd68568a42,biology,frq,false,true,false,false,2
afd0854c-343d-4e37-a066-05f23d319e03,biology,frq,false,true,false,false,4
dd5e062b-5328-479c-bf77-16dc207957f4,biology,frq,false,true,false,false,4
09a23a59-2ede-438d-b94f-3cbb3e12c8d0,biology,frq,false,true,false,false,4
7e09a039-a38b-4acf-aa67-fdcb8da6d26e,biology,frq,false,true,false,false,4
d2195299-b1b0-4ae9-a109-54fa4b53a846,biology,frq,false,true,false,false,4
ffb44beb-3467-4353-8b05-2715517d4cbb,biology,frq,false,true,false,false,2
9e9936b4-9fa7-4e47-b6f9-7950388318ea,biology,frq,false,true,false,false,4
c49484c4-5e3c-4c0c-a18d-e308055c6370,biology,frq,false,true,false,false,4
d994c1b0-7951-4060-8053-1b4410b488b7,biology,frq,false,true,false,false,4
b32b3a6d-ee7d-4720-b5ad-64547aebd892,biology,frq,false,true,false,false,4
c41250d8-93ec-43fd-b68e-6f157d52c0c8,biology,frq,false,true,false,false,4
dfa7018e-2ec0-409b-ae53-20895537ea68,biology,frq,false,true,false,false,4
149908e1-6c62-49d3-bae7-7ac23f12ce86,biology,frq,false,true,true,false,4
020fe264-1242-488a-aee5-9eb26d3b5faa,biology,frq,false,true,false,false,2
e3e2cd85-0071-4d37-800b-0cba0ae09c69,biology,frq,false,true,false,false,4
69c36745-2e64-4edd-a220-6b8935ed0a74,biology,frq,false,true,false,false,4
9e772ef8-410e-4269-a573-37aeb777833b,biology,frq,false,true,false,false,4
004fa02d-4b3a-42f1-9159-e909ded75d7f,biology,frq,false,true,false,false,4
b29147fe-ca1c-4b33-b8c7-e8e6192220e8,biology,frq,false,true,false,false,4
bf484484-9ce9-45fc-ab45-49b88ae745e7,biology,frq,false,true,false,false,4
f906df10-9c94-4432-9e4f-968e185301ac,biology,frq,false,true,false,false,2
f96c2ad9-7bd0-4950-a9b0-d7492ea30803,biology,frq,false,true,false,false,2
f67ec85b-e2b0-4733-b891-c3e99e076f93,biology,frq,false,true,false,false,2
835d8ce4-93e2-46d2-af6d-adcd4c2713f3,biology,frq,false,true,false,false,4
e0278b91-cfc8-48ef-83b7-a9b4256ddf36,biology,frq,false,true,false,false,4
6d03e381-4f81-4f33-8804-7ea567f12330,biology,frq,false,true,false,false,4
ec200449-df12-4069-8a92-aea33feb36c9,biology,frq,false,true,false,false,2
907a1813-1d45-4b4f-aff7-8382632ef127,biology,frq,false,true,false,false,4
80e917c2-fc85-4aa6-a7e7-1f37050922f8,biology,frq,false,true,false,false,4
5dfd441b-f01b-4dc4-b327-1fe05b12f432,biology,frq,false,true,true,false,4
c992e827-4720-4f1a-b2d4-924a9313e7b3,biology,frq,false,true,false,false,4
ffe8566d-7b98-4526-b58a-f37c4d8ededc,biology,frq,false,true,false,false,2
79cb5876-49bb-4d94-856d-414cd4c629b8,biology,frq,false,true,false,false,4
be78ce36-c01b-47d1-901f-7bf38caa0e7b,biology,frq,false,true,false,false,4
016e7347-2003-45de-9967-619544d691ca,biology,frq,false,true,false,false,2
7640704b-6e1d-4bad-bc74-f3d194324805,biology,frq,false,false,false,false,4
2c275bcc-2927-4910-83b6-fe61552a511b,biology,frq,false,false,false,false,4
ebcdd05b-73a4-49ca-9b2e-96f8bbdef234,biology,frq,false,false,false,false,5
87874651-60bb-40cc-a634-2ce196ad996d,biology,frq,false,false,true,true,4
b738b319-8146-43d5-a2c4-5b292e1f1943,biology,frq,false,false,true,true,4
001fef04-5272-4c9d-9d2b-cde19287bcc7,biology,frq,false,false,true,true,4
3db8a97a-baaf-4ff4-9110-06dd4bc91892,biology,frq,false,false,true,true,5
ccf8a3b4-88a8-4ff7-9844-85769f949666,biology,mcq,false,false,true,true,0
72b21db8-5964-4d58-aae4-94fca62e0224,biology,mcq,false,false,true,true,0
ca5cc6ae-774b-4500-93db-e18bddd48335,biology,mcq,false,false,true,true,0
7d731b39-b795-4b9c-9eea-f1f4a11c3c7e,biology,mcq,false,false,true,true,0
cebc6511-86ef-48e7-a50b-5040fd59cc7f,biology,mcq,false,false,true,true,0
a7f27476-2aff-455d-841d-e8cdc4cf47f8,biology,mcq,false,false,true,true,0
bb7f82db-454f-4635-933c-c80567b31ff9,biology,mcq,false,false,true,true,0
3509fa2a-9e58-4a28-9dc5-547451fd78a4,biology,mcq,false,false,true,true,0
43774df8-fcb5-4979-af3e-e99f22651151,biology,mcq,false,false,true,true,0
12b70712-b8e1-4c88-a199-1769d21716d8,biology,mcq,false,false,true,true,0
d64759de-72fc-4b0b-8f2a-1b6278df42d7,biology,mcq,false,false,true,true,0
09a0df29-1248-48ca-b456-860e4ee96056,biology,mcq,false,false,true,true,0
e8cfa78c-80db-4f78-9c92-643e71e732a9,biology,mcq,false,false,true,true,0
f89cf634-d106-4e39-bd08-86bfcaee946d,biology,mcq,false,false,true,true,0
925a8ee2-4d4f-46fa-acdf-b11ec4e4e01b,biology,mcq,false,false,true,true,0
131394c0-26d6-48fd-8c30-563efe5e3d72,biology,mcq,false,false,true,true,0
bb3560b1-27c2-4049-a23f-807b7c7e3336,biology,mcq,false,false,true,true,0
36f35384-d317-490c-9b64-e9a1c4092802,biology,mcq,false,false,true,true,0
c3f31738-a35a-4fd8-979d-30ee38d2d9c7,biology,mcq,false,false,true,true,0
8ef95e9f-c1a1-4b90-87d7-85658e941dc5,biology,mcq,false,false,true,true,0
7d91a66c-cbd1-4a21-ba80-afead502c7ca,biology,mcq,false,false,true,true,0
fc5ad24a-56b1-4eb5-84ee-73790aa4a351,biology,mcq,false,false,true,true,0
1511bcd7-7d6a-432c-837c-5fd5e2387522,biology,mcq,false,false,true,true,0
3cd93461-f154-4d7f-8acb-2ca71620cc74,biology,mcq,false,false,true,true,0
2beed8b1-f149-4acb-8b8c-46592bcb28f0,biology,mcq,false,false,true,true,0
b60575d3-cd19-4336-9d7b-46bd84b27907,biology,mcq,false,false,true,true,0
d0e17629-7083-4d2f-9ef6-9a76a36c3d40,biology,mcq,false,false,true,true,0
c4908388-08d4-4274-935e-dfb393077cdc,biology,mcq,false,false,true,true,0
2e2c66b7-a563-47eb-abc7-37683745700d,biology,mcq,false,false,true,true,0
37917d44-45e8-438d-9b90-c6ddc460f704,biology,mcq,false,false,true,true,0
de3013c9-bdc6-4994-bf79-523c9c49e791,biology,mcq,false,false,true,true,0
e4f47c41-420e-40dd-921f-343b0fb0b161,biology,mcq,false,false,true,true,0
9b2ef7ea-ae9b-4dc9-9a9c-417eb5eee455,biology,mcq,false,true,true,true,0
13a725ac-38ec-4d14-b061-ee4beec24c3d,biology,mcq,false,true,true,true,0
4b0b8c3f-126a-45b7-8deb-27c2baf47547,biology,mcq,false,false,true,true,0
770859c9-7ac4-4351-b5f0-49bab8ea98b2,biology,mcq,false,false,true,true,0
768cfadd-4205-46ed-85bd-1ed667fb1728,biology,mcq,false,false,true,true,0
dd29ea19-85a9-462b-a0b9-b969d861f6fa,biology,mcq,false,false,true,true,0
667ee67f-c38d-4d05-9cae-b2aea500c097,biology,mcq,false,false,true,true,0
cdd0dc50-fef1-4fcb-aa9d-a0299b8845be,biology,mcq,false,true,true,true,0
6c51e1d8-1b3a-4402-9b1c-c015560ee7fc,biology,mcq,false,false,true,true,0
95f03e91-c50d-4b14-aaca-b554c86b752f,biology,mcq,false,false,true,true,0
cbbba1c3-0859-45da-8d7d-8a99f12a55d6,biology,mcq,false,false,true,true,0

